day,month,year,mintp,mxntp,p,evp
26,6,2001,21.53,34.57,0,1.554039503
27,6,2001,21.36,35.66,0,1.675591273
28,6,2001,22.14,32.52,0,2.071873043
29,6,2001,20.01,30.03,0,1.821702306
30,6,2001,19.77,30.22,0,2.000193963
1,7,2001,19.78,31.69,0,1.967928182
2,7,2001,20.62,30.61,0,2.045684331
3,7,2001,19.76,31.88,0.03,1.933609939
4,7,2001,20.91,33.67,4.96,2.056145145
5,7,2001,21.82,33.37,0,2.474620721
6,7,2001,22.31,37.9,0,2.360075393
7,7,2001,22.82,32.14,0,2.286010831
8,7,2001,22.39,32.48,0.01,2.152687124
9,7,2001,21.02,36.29,0.01,1.875519778
10,7,2001,23.46,33.61,0.01,2.231122461
11,7,2001,21.65,30.55,0,2.158353471
12,7,2001,21.25,31.52,0,2.084193608
13,7,2001,20.69,35.2,0,1.953512112
14,7,2001,22.95,36.77,0,1.996193231
15,7,2001,23.18,36.14,0,2.258923139
16,7,2001,23.24,32.73,0.27,2.354366648
17,7,2001,21.65,30.29,0,1.876664959
18,7,2001,19.53,36.37,0,1.82589523
19,7,2001,22.86,37.72,0,2.031337976
20,7,2001,20.77,28.65,0,1.686806459
21,7,2001,19.63,29.15,0,1.586407516
22,7,2001,18.82,32.5,0,1.583180732
23,7,2001,20.54,34.46,0.01,1.716880813
24,7,2001,22.17,38.55,0.09,2.137846962
25,7,2001,22.54,32.34,0.46,2.297871326
26,7,2001,21.42,31.8,0.42,2.216565343
27,7,2001,19.87,33.58,0,1.979284726
28,7,2001,21.8,36.04,0,2.076413897
29,7,2001,23.26,35.34,0,2.272510733
30,7,2001,23.56,36.55,0,1.991828155
31,7,2001,22.55,34.18,0,2.210765787
1,8,2001,22.35,34.02,0,2.008507992
2,8,2001,22.43,35.72,0,1.794072657
3,8,2001,22.19,36.53,0,1.954323032
4,8,2001,23.82,38.58,0,1.818194989
5,8,2001,24.57,36.63,0.05,2.453778882
6,8,2001,23.99,32.42,0,2.01964589
7,8,2001,22.55,30.46,0,2.165840255
8,8,2001,20.63,35,0,1.906224351
9,8,2001,21.5,37.16,0,1.730408311
10,8,2001,24.31,37.01,0,2.216683649
11,8,2001,21.8,31.8,0,1.969346767
12,8,2001,20.48,30.38,0,1.892668264
13,8,2001,20.44,30.75,0,1.828888351
14,8,2001,20.58,33.12,0,1.794842392
15,8,2001,20.99,32.12,0,1.923802398
16,8,2001,20.83,33.01,0,1.975465263
17,8,2001,22.51,34.1,0.01,2.189989192
18,8,2001,23.23,35.69,0.01,2.14296034
19,8,2001,24.06,37.91,0,2.453460008
20,8,2001,24.59,33.46,0.04,2.841450855
21,8,2001,23.44,32.63,0.01,2.443070183
22,8,2001,21.95,30.58,0,2.243008826
23,8,2001,21.96,31.91,0.11,2.268900943
24,8,2001,22.17,30.83,0.23,2.224769946
25,8,2001,21.97,32.94,0.02,2.077554077
26,8,2001,21.91,33.56,0,2.046279295
27,8,2001,21.7,34.22,0,2.13063487
28,8,2001,22.67,34.19,0,2.00744616
29,8,2001,22.72,36.61,0,1.714976962
30,8,2001,23.48,34.23,0,2.258159928
31,8,2001,23.53,34.2,0.85,2.38748852
1,9,2001,23.62,29.83,6.92,2.467789042
2,9,2001,21.8,26.26,1.37,2.156286252
3,9,2001,19.93,29.54,0.2,1.944783004
4,9,2001,21.02,34.79,0.8,2.112162195
5,9,2001,21.67,29.27,0.01,2.053907214
6,9,2001,19.95,29.44,0,1.824389562
7,9,2001,19.62,28.72,0.99,2.011631769
8,9,2001,21.87,28.43,0.09,1.948077254
9,9,2001,20.53,31.4,0,1.953288785
10,9,2001,19.99,29.74,0,2.011161833
11,9,2001,19.01,26.89,0,1.57661205
12,9,2001,19.02,26.77,0.01,1.727476884
13,9,2001,17.4,27.94,0,1.687835168
14,9,2001,18.93,33.25,2.86,1.951884262
15,9,2001,20.42,28.4,0.16,1.915329649
16,9,2001,18.28,28.16,0.01,1.66834172
17,9,2001,18.7,26.16,0.21,1.746503826
18,9,2001,18.83,24.51,3.42,1.896872735
19,9,2001,18.25,27.37,0.31,1.943644447
20,9,2001,20.87,27.57,8.62,2.448060606
21,9,2001,21.15,28.07,7.28,2.590066122
22,9,2001,20.3,30.4,1.58,2.44311212
23,9,2001,22.12,31.21,0.51,2.543025841
24,9,2001,20.11,29.08,0,2.133359298
25,9,2001,20.16,28.74,0.41,2.156343566
26,9,2001,20.36,27.39,0.09,2.076763487
27,9,2001,19.41,25.14,0.57,1.887458844
28,9,2001,19.19,28.52,0.03,2.134041473
29,9,2001,21.97,28.55,19.03,2.663723167
30,9,2001,21.26,28.13,7.69,2.495894368
1,10,2001,19.58,27.25,2.15,2.205348014
2,10,2001,19.67,28.7,0,2.150165722
3,10,2001,20.2,30.47,0.05,2.321006465
4,10,2001,20.96,31.56,0.11,2.374149633
5,10,2001,21.42,33.06,0.07,2.317071679
6,10,2001,21.46,32.48,0.07,2.19452904
7,10,2001,20.43,29.87,0.27,2.343575623
8,10,2001,19.96,28.51,0.22,2.178716875
9,10,2001,19.7,30.81,0.03,2.160716206
10,10,2001,21.66,30.86,0.15,2.438343525
11,10,2001,20.66,29.15,0.03,2.482931075
12,10,2001,19.93,27.88,0,2.320317229
13,10,2001,19.53,28.49,0.12,2.129208874
14,10,2001,18.87,27.63,0,2.017451475
15,10,2001,17.64,27.8,1.17,1.949376157
16,10,2001,18.16,26,0.07,1.94518584
17,10,2001,18.48,26.38,0.07,1.936004785
18,10,2001,18.51,28.92,0.4,2.077423134
19,10,2001,20.12,29.88,0.58,2.203910814
20,10,2001,19.65,31.26,0.08,1.891898008
21,10,2001,18.61,28.64,0,1.913572399
22,10,2001,18.04,29.28,0,2.109456154
23,10,2001,18.95,29.36,0.44,2.28730048
24,10,2001,18.42,26.3,1.13,2.03889652
25,10,2001,17.27,24.22,0.03,1.649970876
26,10,2001,15.3,24.9,0,1.644906947
27,10,2001,16.6,24.74,0.03,1.725012689
28,10,2001,18.02,25.02,2.79,2.039309853
29,10,2001,17.73,25.4,0.32,1.929806899
30,10,2001,16,25.41,0,1.744125716
31,10,2001,16.26,24.59,0,1.625197576
1,11,2001,15.57,24.81,0.48,1.727454027
2,11,2001,16.56,21.93,4.37,1.852953258
3,11,2001,16.46,21.58,1.99,1.596061496
4,11,2001,15.39,21.09,0.75,1.502432972
5,11,2001,14.55,22.8,0.04,1.584652085
6,11,2001,14.42,23.27,0.07,1.568272533
7,11,2001,15.19,20.56,0.58,1.627323144
8,11,2001,15.05,22.07,0.99,1.581202369
9,11,2001,13.42,22.23,1.45,1.450676468
10,11,2001,14.45,24.74,0.46,1.626384603
11,11,2001,13.41,23.5,0.03,1.068612214
12,11,2001,10.97,19.29,7.77,1.102498406
13,11,2001,10.94,18.44,2.46,1.201610303
14,11,2001,12.07,20.44,0.48,1.235129678
15,11,2001,10.21,22.44,0,1.034340741
16,11,2001,13.99,21.33,3.79,1.643830508
17,11,2001,16.27,21.59,0.75,1.783653439
18,11,2001,15.64,24.31,3.09,1.907345292
19,11,2001,14.78,20.14,0.89,1.600068815
20,11,2001,12.15,17.96,1.3,1.256061029
21,11,2001,11.15,18.65,0.1,1.237993562
22,11,2001,13.75,20.12,0.29,1.514393906
23,11,2001,14.4,18.85,0.11,1.360527537
24,11,2001,11.17,15.53,0.38,0.931856214
25,11,2001,10.44,15.4,1.42,1.176403328
26,11,2001,11.37,17.09,0.72,1.305015154
27,11,2001,9.67,19.14,0.06,1.148002003
28,11,2001,12.24,16.42,1.5,1.240466243
29,11,2001,11.93,15.86,1.72,1.191039589
30,11,2001,10.79,16.74,1.02,1.248426363
1,12,2001,13.7,17.18,3.4,1.506173214
2,12,2001,13.44,17.54,0.49,1.428445517
3,12,2001,13.16,18.75,0.1,1.374754754
4,12,2001,10.65,18.83,0.09,1.405122771
5,12,2001,13.01,18.09,0.21,1.388356086
6,12,2001,15,17.1,0.14,1.361225528
7,12,2001,11.91,17.97,1.66,1.218416843
8,12,2001,10.63,13.08,3.16,1.07990844
9,12,2001,9.22,14.23,1.99,1.030168574
10,12,2001,7.56,11.83,1.89,0.992994349
11,12,2001,8.54,13.66,0.49,0.979923135
12,12,2001,7.2,13.78,0.53,0.915281562
13,12,2001,8.97,13.75,1.66,1.022258224
14,12,2001,6.02,16.45,0.89,0.875104696
15,12,2001,7.06,19.37,0.03,1.018192365
16,12,2001,9.52,15.69,2.32,1.084914778
17,12,2001,8.25,11.94,1.49,0.886112728
18,12,2001,7.2,11.63,0.1,0.798024232
19,12,2001,7.08,11.93,0.14,0.780772131
20,12,2001,7.05,10.68,4.66,0.963548476
21,12,2001,8.53,12.51,0.99,1.036031919
22,12,2001,6.27,15.03,0.02,0.893799267
23,12,2001,5.84,17.65,0.05,1.024494955
24,12,2001,9.17,15.11,0.82,1.16213402
25,12,2001,7.57,11.94,0.26,0.85719849
26,12,2001,6.8,12.84,0.86,0.92502625
27,12,2001,8.89,12.2,0.92,0.874313454
28,12,2001,8.53,14.57,0.92,0.968604665
29,12,2001,7.49,15.69,0.01,0.815773277
30,12,2001,4.48,18.62,0,0.819473322
31,12,2001,10.81,21.66,0.03,1.017715922
1,1,2002,8.06,13.4,0,0.826866126
2,1,2002,8.06,13.4,0,0.826866126
3,1,2002,6.1,13.55,0.02,0.841932547
4,1,2002,9.13,15.58,0.28,1.181566204
5,1,2002,5.01,10.77,0.1,0.682307496
6,1,2002,4.78,11.64,0,0.71507864
7,1,2002,5.8,12.61,0,0.793331747
8,1,2002,3.1,12.71,0,0.642490022
9,1,2002,2.63,15.04,0,0.672787347
10,1,2002,6.38,15.41,0,0.935103355
11,1,2002,5.78,16.45,0,0.996513779
12,1,2002,6,17,0.01,0.914093437
13,1,2002,7.66,13.92,0.1,1.069090716
14,1,2002,6.97,14.26,0.33,1.034170528
15,1,2002,6.77,13.9,0.56,0.957862635
16,1,2002,7.59,12.92,1.93,1.060211712
17,1,2002,7.75,14.36,3.99,1.080325641
18,1,2002,8.51,12.98,3.14,1.008181648
19,1,2002,7.17,13.41,0.26,0.939330342
20,1,2002,5.5,14.05,0.1,0.958535504
21,1,2002,7.07,14.66,0.43,1.054399632
22,1,2002,7.9,15.57,0.01,1.027816433
23,1,2002,4.82,18.36,0.07,0.801981328
24,1,2002,8.29,16.27,0.06,1.084715917
25,1,2002,7.5,16.25,0.93,1.069507342
26,1,2002,10.21,15.06,0.51,1.076666091
27,1,2002,10.09,15.87,0,1.126865279
28,1,2002,8.66,17.32,0,1.210252674
29,1,2002,7.73,18.73,0,1.238359361
30,1,2002,8.97,18.93,0,1.329032998
31,1,2002,7.43,19.78,0,1.112369675
1,2,2002,7.82,20.86,0,1.100353483
2,2,2002,9.78,16.98,0,1.18895006
3,2,2002,8.61,16.28,0,1.178463453
4,2,2002,9.23,17.01,0,1.14130542
5,2,2002,7.33,17.87,0,1.086602174
6,2,2002,9.37,16.62,0.13,1.173953199
7,2,2002,7.61,16.54,1.55,1.004890474
8,2,2002,8.02,14.35,1.63,1.004213329
9,2,2002,7.31,14.89,1.66,1.073249148
10,2,2002,9.53,16.08,0.15,1.172015066
11,2,2002,8.34,17.12,0.01,1.183491013
12,2,2002,9.58,17.83,0,1.252192897
13,2,2002,8.3,19.1,0.03,1.219165877
14,2,2002,6.93,20.24,0,1.060333784
15,2,2002,8.19,23.55,0,1.032153671
16,2,2002,10.23,17.46,0.04,1.32569978
17,2,2002,10.24,17.42,0.02,1.254660968
18,2,2002,10.66,19.58,0,1.289862213
19,2,2002,10.86,17.91,0.01,1.338833584
20,2,2002,9.54,14.45,0,1.028357448
21,2,2002,9.84,13.83,0.43,0.949137591
22,2,2002,5.93,14.14,1.7,0.903859623
23,2,2002,7.71,11.4,5.39,0.953888832
24,2,2002,8.87,15.88,0.15,1.102012342
25,2,2002,8.62,18.19,0,1.162582993
26,2,2002,9.32,17.6,0.01,1.159810991
27,2,2002,7.27,20.7,0,1.045770867
